,BookingID,LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,NumWeekendNights,NumWeekNights,MealPlan,Parking,RoomType,NumAdults,NumChildren,MarketSegment,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,BookingStatus
3450,32470,84,2018,10,12,0,2,Meal Plan 1,1,Room_Type 4,3,0,Online,0,0,0,176.3,0,0.97903436
3451,32471,38,2018,6,19,2,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,81.0,0,0.5885776
3452,32472,95,2018,10,31,1,0,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90.9,2,0.9724467
3453,32473,134,2018,8,12,1,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,146.7,1,0.9171158
3454,32474,71,2018,5,10,0,3,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,126.0,1,0.97885203
3455,32475,114,2018,7,1,1,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,75.0,0,0.18110523
3456,32476,216,2018,4,24,2,3,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,75.0,0,0.08082224
3457,32477,7,2018,12,13,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,79.0,0,0.9284047
3458,32478,82,2018,3,26,2,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,43.33,0,0.9308878
3459,32479,166,2018,7,5,0,5,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,80.75,0,0.96208274
3460,32480,116,2018,2,28,2,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,70.0,0,0.8157344
3461,32481,336,2018,9,21,1,4,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,78.0,0,0.00010108194
3462,32482,304,2018,11,3,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,89.0,0,0.0014056719
3463,32483,26,2018,3,7,1,3,Meal Plan 1,0,Room_Type 1,3,0,Offline,0,0,0,118.0,1,0.99931526
3464,32484,96,2017,7,23,0,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,68.0,1,0.65636045
3465,32485,20,2018,3,19,2,3,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,122.2,0,0.7513063
3466,32486,243,2018,10,30,2,3,Meal Plan 1,0,Room_Type 1,3,0,Online,0,0,0,116.45,2,0.31849825
3467,32487,4,2018,7,16,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,139.0,1,0.9999461
3468,32488,270,2018,4,20,0,4,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,62.8,0,0.014203773
3469,32489,5,2018,11,27,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,89.89,3,0.99997044
3470,32490,55,2017,7,7,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,81.0,2,0.9985454
3471,32491,55,2018,4,6,0,1,Meal Plan 2,0,Room_Type 1,1,0,Offline,0,0,0,87.0,0,0.81216806
3472,32492,17,2018,4,14,0,2,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,145.0,0,0.9988158
3473,32493,71,2018,9,20,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,80.75,0,0.98091596
3474,32494,18,2018,11,17,0,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,88.0,2,0.99995947
3475,32495,167,2018,10,26,2,5,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,104.4,1,0.73201376
3476,32496,30,2018,10,28,0,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,144.0,0,0.9937465
3477,32497,86,2017,9,9,0,3,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,90.0,0,0.56869
3478,32498,95,2018,10,27,0,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,104.4,1,0.94517523
3479,32499,43,2018,3,1,0,1,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,153.9,0,0.99803334
3480,32500,35,2018,9,25,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,117.0,2,0.9981254
3481,32501,372,2018,12,28,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,93.3,0,0.00043812988
3482,32502,46,2018,5,16,1,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,140.4,0,0.9814839
3483,32503,206,2018,10,26,1,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,105.3,2,0.9761496
3484,32504,94,2018,5,13,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,80.75,0,0.9297099
3485,32505,257,2017,7,1,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,101.5,0,0.075511895
3486,32506,305,2018,11,4,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,89.0,0,0.0013806061
3487,32507,6,2018,8,28,2,1,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,228.0,3,0.99997675
3488,32508,1,2018,5,10,0,3,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,98.56,1,0.99491197
3489,32509,9,2017,10,31,1,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,87.0,1,0.9994986
3490,32510,14,2018,5,30,2,5,Meal Plan 1,0,Room_Type 4,1,0,Online,0,0,0,131.7,1,0.9092545
3491,32511,23,2017,10,21,0,3,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,75.0,1,0.9984055
3492,32512,219,2018,8,10,0,3,Meal Plan 1,0,Room_Type 2,0,2,Online,0,0,0,86.5,0,0.48903102
3493,32513,37,2018,9,28,0,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,113.65,1,0.9981634
3494,32514,162,2018,8,8,1,2,Not Selected,0,Room_Type 1,1,0,Online,0,0,0,103.5,0,0.9516196
3495,32515,56,2018,6,8,0,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,120.0,0,0.9883449
3496,32516,12,2017,8,5,0,3,Meal Plan 1,0,Room_Type 1,2,0,Corporate,0,0,0,65.0,0,0.99514705
3497,32517,44,2018,2,18,1,3,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,91.58,0,0.9638679
3498,32518,71,2018,6,14,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,120.0,0,0.49302748
3499,32519,47,2018,4,12,0,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,99.9,0,0.8350502
3500,32520,22,2018,8,19,0,2,Meal Plan 2,0,Room_Type 6,2,2,Online,0,0,0,288.0,2,0.99985564
3501,32521,13,2018,10,31,1,4,Not Selected,0,Room_Type 1,1,0,Online,0,0,0,92.0,0,0.97927284
3502,32522,37,2018,10,15,1,1,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,175.5,1,0.99794906
3503,32523,39,2017,8,14,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,109.0,0,0.98926944
3504,32524,98,2018,10,30,2,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,90.45,1,0.32381636
3505,32525,22,2017,11,17,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,62.0,0,0.8824505
3506,32526,259,2018,5,5,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,90.0,0,0.03551826
3507,32527,148,2017,12,30,1,4,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,67.0,0,0.65126264
3508,32528,212,2018,12,29,2,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,88.4,0,0.27420878
3509,32529,17,2018,1,24,4,6,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,81.0,0,0.5242112
3510,32530,118,2018,5,24,0,4,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,187.85,0,0.9842403
3511,32531,320,2018,8,18,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,115.0,1,0.011834653
3512,32532,92,2018,7,15,2,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,72.25,2,0.98580104
3513,32533,143,2018,6,2,2,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,100.3,0,0.53585505
3514,32534,114,2018,7,13,0,4,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,89.25,0,0.89052874
3515,32535,141,2018,5,23,1,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,72.76,1,0.9143889
3516,32536,40,2018,3,18,0,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,131.4,0,0.996965
3517,32537,59,2018,11,17,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,70.72,0,0.97443694
3518,32538,51,2018,11,4,2,2,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,148.75,1,0.99427646
3519,32539,49,2018,3,21,1,3,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,108.8,1,0.99602336
3520,32540,247,2018,6,6,1,1,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,115.0,1,0.3485015
3521,32541,256,2018,6,15,0,2,Meal Plan 2,0,Room_Type 1,1,0,Offline,0,0,0,90.0,0,0.14721625
3522,32542,58,2018,11,19,2,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,75.0,1,0.98560727
3523,32543,87,2018,10,16,2,4,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,132.3,0,0.6526466
3524,32544,156,2018,7,24,4,5,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,114.75,0,0.6460658
3525,32545,214,2018,10,7,1,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,108.9,0,0.5545229
3526,32546,93,2018,10,31,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90.3,2,0.97861975
3527,32547,40,2018,10,15,0,1,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,176.4,1,0.9978237
3528,32548,163,2018,10,5,0,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,100.8,0,0.16989537
3529,32549,118,2018,4,16,0,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,90.9,0,0.46563834
3530,32550,53,2017,12,25,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,67.5,1,0.9978007
3531,32551,141,2017,9,20,1,0,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,90.0,0,0.8186449
3532,32552,47,2018,8,28,2,3,Meal Plan 2,0,Room_Type 1,2,0,Online,0,0,0,116.5,2,0.9959155
3533,32553,59,2018,10,10,1,0,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,108.0,1,0.9954846
3534,32554,0,2018,3,17,0,1,Meal Plan 1,0,Room_Type 4,1,0,Complementary,1,0,19,0.0,2,0.99979573
3535,32555,109,2018,6,27,1,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,86.9,0,0.77686596
3536,32556,4,2018,7,16,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,139.0,1,0.9999461
3537,32557,35,2018,3,25,2,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,63.0,0,0.9668575
3538,32558,18,2018,12,31,2,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,119.1,2,0.9999269
3539,32559,90,2018,5,7,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,119.85,0,0.7222403
3540,32560,3,2017,8,17,1,5,Meal Plan 1,0,Room_Type 1,2,0,Corporate,0,0,0,79.2,0,0.9806552
3541,32561,26,2017,10,4,2,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,80.85,1,0.99277335
3542,32562,116,2018,4,28,1,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,101.58,1,0.8435575
3543,32563,56,2018,4,24,2,3,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,115.09,2,0.9967596
3544,32564,84,2018,7,13,0,4,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,94.5,0,0.9491362
3545,32565,43,2018,9,17,2,1,Meal Plan 1,0,Room_Type 4,2,0,Offline,0,0,0,96.3,1,0.9888969
3546,32566,68,2018,11,25,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,93.6,0,0.9729575
3547,32567,0,2017,9,21,1,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,125.7,0,0.9956465
3548,32568,0,2018,1,12,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,79.0,0,0.99978167
3549,32569,50,2018,12,8,1,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,68.0,0,0.9727812
3550,32570,27,2017,11,29,1,0,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,65.0,0,0.80564487
3551,32571,108,2018,12,24,2,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,93.4,0,0.49434847
3552,32572,69,2018,6,12,2,4,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,120.0,0,0.24963821
3553,32573,29,2018,9,25,2,1,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,154.93,2,0.9994783
3554,32574,86,2018,4,6,0,4,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,93.08,1,0.9691946
3555,32575,1,2017,8,14,1,2,Meal Plan 1,0,Room_Type 2,2,0,Complementary,0,0,0,0.0,0,0.98913705
3556,32576,199,2018,11,4,1,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,63.75,1,0.1314753
3557,32577,133,2018,7,12,0,3,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,121.5,1,0.9622265
3558,32578,214,2018,8,7,2,2,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,158.95,1,0.95895547
3559,32579,45,2018,5,17,0,2,Meal Plan 1,0,Room_Type 6,2,0,Offline,0,0,0,159.12,1,0.9954241
3560,32580,0,2017,10,31,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,107.0,1,0.99990034
3561,32581,55,2018,4,6,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,118.33,1,0.99036753
3562,32582,211,2018,5,20,0,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,100.0,0,0.38131642
3563,32583,44,2018,11,3,0,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,134.4,1,0.9964386
3564,32584,19,2017,10,6,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,1,1,0,90.0,0,0.9985575
3565,32585,146,2018,4,24,2,0,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,95.0,0,0.6915933
3566,32586,38,2018,5,13,1,2,Meal Plan 1,0,Room_Type 2,0,2,Online,0,0,0,127.39,0,0.8585413
3567,32587,64,2018,5,17,0,2,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,130.0,0,0.6890117
3568,32588,93,2018,10,6,0,3,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,113.4,3,0.98084533
3569,32589,72,2018,5,13,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,119.85,1,0.9521794
3570,32590,36,2018,1,28,0,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,87.3,0,0.9914875
3571,32591,19,2018,3,18,0,2,Meal Plan 2,0,Room_Type 1,2,1,Online,0,0,0,174.5,0,0.99819285
3572,32592,136,2018,5,8,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,99.45,1,0.7482578
3573,32593,87,2018,4,30,2,3,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,109.65,0,0.57443947
3574,32594,121,2018,4,2,1,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,71.0,0,0.85514086
3575,32595,5,2018,4,21,0,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,136.0,1,0.99974304
3576,32596,67,2018,7,12,0,4,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,139.5,0,0.990042
3577,32597,157,2018,12,8,0,3,Meal Plan 1,0,Room_Type 1,3,0,Offline,0,0,0,92.65,0,0.8700151
3578,32598,39,2018,2,13,0,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,67.5,0,0.99520123
3579,32599,31,2018,5,24,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,108.9,1,0.99859023
3580,32600,39,2018,2,8,1,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,64.64,1,0.9932593
3581,32601,5,2018,5,16,1,3,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,98.32,0,0.7677876
3582,32602,60,2018,7,4,1,1,Meal Plan 1,0,Room_Type 1,1,1,Online,0,0,0,132.7,0,0.8235551
3583,32603,3,2017,9,19,2,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,6.0,0,0.8931695
3584,32604,213,2018,6,7,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,130.0,0,0.3184337
3585,32605,109,2018,9,1,0,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,129.6,0,0.7397094
3586,32606,113,2018,5,31,0,3,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,100.0,0,0.3502965
3587,32607,74,2017,11,17,0,3,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,63.75,1,0.716192
3588,32608,135,2018,12,28,0,1,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,131.4,2,0.9477852
3589,32609,276,2018,5,13,2,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,61.0,0,0.0015324198
3590,32610,18,2018,1,20,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,87.0,2,0.9998729
3591,32611,51,2018,6,2,0,2,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,123.11,1,0.99649423
3592,32612,112,2018,12,6,0,4,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,100.3,2,0.98999804
3593,32613,256,2018,6,15,0,2,Meal Plan 2,0,Room_Type 1,1,0,Offline,0,0,0,90.0,0,0.14721625
3594,32614,305,2018,11,4,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,89.0,0,0.0013806061
3595,32615,39,2018,3,20,2,0,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,114.3,1,0.99813706
3596,32616,115,2018,4,29,2,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,104.55,1,0.75417435
3597,32617,8,2018,4,13,6,15,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,130.0,0,0.003007258
3598,32618,106,2018,11,4,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,90.0,2,0.96339005
3599,32619,69,2018,6,29,0,1,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,117.9,1,0.9872011
3600,32620,118,2018,6,11,2,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,140.4,1,0.8188944
3601,32621,122,2018,3,27,2,1,Meal Plan 2,0,Room_Type 1,1,0,Offline,0,0,0,86.0,1,0.18891406
3602,32622,267,2018,9,30,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,95.0,0,0.011215033
3603,32623,30,2017,9,13,2,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,94.5,2,0.99794513
3604,32624,433,2018,9,8,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,70.0,0,1.0526605e-06
3605,32625,7,2018,9,20,0,1,Not Selected,0,Room_Type 1,1,0,Online,0,0,0,129.0,1,0.99977106
3606,32626,92,2018,9,2,1,2,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,152.1,2,0.9955373
3607,32627,0,2018,5,24,0,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,135.0,0,0.98554635
3608,32628,156,2018,8,29,1,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,111.6,0,0.5949479
3609,32629,0,2018,1,30,0,1,Meal Plan 1,1,Room_Type 1,2,0,Complementary,1,0,2,0.0,0,0.99991965
3610,32630,195,2018,9,3,2,6,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,109.23,0,0.29972833
3611,32631,230,2018,9,6,0,5,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,137.0,1,0.32516503
3612,32632,0,2018,12,20,0,1,Meal Plan 1,1,Room_Type 1,1,0,Offline,0,0,0,89.55,0,0.977766
3613,32633,338,2018,10,7,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,80.0,0,0.00022396455
3614,32634,273,2018,9,30,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,106.2,0,0.17920038
3615,32635,14,2018,6,8,0,4,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,110.8,1,0.9759409
3616,32636,74,2018,3,11,1,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,78.3,1,0.96928096
3617,32637,251,2018,9,22,2,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,108.8,0,0.07320117
3618,32638,38,2018,6,20,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,99.9,2,0.9985294
3619,32639,64,2018,11,18,1,2,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,86.4,1,0.69994766
3620,32640,40,2018,6,26,2,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,110.7,0,0.9321893
3621,32641,9,2018,1,15,0,2,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,80.3,1,0.9996193
3622,32642,174,2017,10,10,1,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,70.0,0,0.6459726
3623,32643,56,2018,3,21,1,3,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,74.8,0,0.9381265
3624,32644,77,2018,4,25,1,1,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,109.8,1,0.978099
3625,32645,0,2017,8,6,0,1,Meal Plan 1,0,Room_Type 1,2,0,Complementary,0,0,0,0.0,0,0.9975539
3626,32646,1,2018,12,13,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,1,0,2,79.0,1,0.99955446
3627,32647,11,2018,6,14,0,3,Meal Plan 1,0,Room_Type 4,2,0,Corporate,0,0,0,90.0,0,0.9956186
3628,32648,133,2018,3,11,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,84.33,1,0.90256083
3629,32649,143,2018,10,6,0,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,151.2,1,0.86213946
3630,32650,42,2018,1,14,1,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,60.0,1,0.98832816
3631,32651,192,2018,6,24,0,2,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,95.0,0,0.117649436
3632,32652,61,2018,4,7,0,3,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,118.8,0,0.9697657
3633,32653,33,2018,4,16,2,1,Meal Plan 1,0,Room_Type 4,1,1,Online,0,0,0,104.96,0,0.905835
3634,32654,88,2018,10,8,2,2,Meal Plan 1,0,Room_Type 4,2,0,Online,0,0,0,132.3,3,0.9946991
3635,32655,147,2018,5,3,0,4,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,99.45,0,0.7082657
3636,32656,26,2017,12,26,2,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,43.5,1,0.9915629
3637,32657,120,2018,5,12,1,3,Meal Plan 1,0,Room_Type 1,3,0,Online,0,0,0,140.59,2,0.99000555
3638,32658,177,2018,6,30,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,72.25,1,0.7955184
3639,32659,23,2018,6,1,0,4,Meal Plan 1,0,Room_Type 4,1,0,Online,0,0,0,137.65,1,0.9721363
3640,32660,81,2018,7,3,2,1,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,103.5,1,0.9297987
3641,32661,1,2018,9,14,0,2,Not Selected,0,Room_Type 1,2,0,Online,0,0,0,154.0,0,0.9998198
3642,32662,34,2017,9,15,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,65.0,0,0.83106804
3643,32663,280,2018,9,19,1,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,110.0,0,0.0050208103
3644,32664,64,2018,5,17,0,2,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,130.0,1,0.86102164
3645,32665,28,2018,1,8,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,97.0,0,0.99219376
3646,32666,25,2018,9,11,2,0,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,110.0,1,0.9946134
3647,32667,186,2018,7,7,0,2,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,168.3,2,0.96834916
3648,32668,56,2017,9,25,2,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,185.0,0,0.9474124
3649,32669,2,2018,11,24,1,3,Meal Plan 1,0,Room_Type 4,1,0,Online,0,0,0,101.36,0,0.94634724
3650,32670,69,2018,3,12,1,1,Meal Plan 1,0,Room_Type 6,2,2,Online,0,0,0,150.3,1,0.99773055
3651,32671,127,2018,4,28,1,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,80.0,0,0.11024481
3652,32672,37,2018,10,13,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,105.0,0,0.9901585
3653,32673,21,2018,12,1,2,6,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,89.14,2,0.99565
3654,32674,5,2018,3,26,2,3,Meal Plan 1,0,Room_Type 1,2,1,Online,0,0,0,145.0,1,0.99845386
3655,32675,10,2018,2,19,0,1,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,72.1,0,0.9977101
3656,32676,37,2018,10,13,0,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,105.0,0,0.9901585
3657,32677,63,2018,4,25,1,4,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,87.98,0,0.9294895
3658,32678,54,2017,11,18,0,1,Meal Plan 1,0,Room_Type 1,1,0,Corporate,0,0,0,65.0,0,0.7693351
3659,32679,115,2018,2,27,2,2,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,87.0,0,0.787043
3660,32680,269,2018,12,29,2,3,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,70.0,0,0.00068166945
3661,32681,116,2018,2,28,2,1,Meal Plan 1,0,Room_Type 1,1,0,Offline,0,0,0,61.0,0,0.118333906
3662,32682,237,2018,12,28,2,5,Meal Plan 1,0,Room_Type 1,2,0,Online,0,0,0,95.56,0,0.08520421
3663,32683,178,2018,8,18,2,5,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,72.25,0,0.16429964
3664,32684,10,2018,2,17,0,3,Meal Plan 1,0,Room_Type 4,3,0,Online,0,0,0,130.33,0,0.99923754
3665,32685,74,2017,9,18,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,109.0,0,0.9651352
3666,32686,45,2018,11,19,1,1,Meal Plan 1,0,Room_Type 1,1,0,Online,0,0,0,86.4,0,0.7023676
3667,32687,56,2017,9,17,0,2,Meal Plan 2,0,Room_Type 1,2,0,Offline,0,0,0,82.0,0,0.98027074
3668,32688,188,2018,9,26,1,3,Meal Plan 1,0,Room_Type 1,2,0,Offline,0,0,0,80.75,0,0.4187849
